	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
CREB3L2	-1.15226757859466	-0.793383076165943	-0.0381940706278552	0.521165352906259	-1.12745618533086	-0.429175512726387	-1.46363981454772	0.320215335401542	0.96923884307097	1.14535209329521	-0.466692138994586	0.397312735358061	0.558415886400715	-0.0237917289489076	0.3527997253681	-1.4907579468755	-1.79623713383616	-0.624682105476687	-0.594451616587638	-0.472569047960328	-1.15658525580769	1.17987161791131	0.929288957885465	-0.778798994412921	1.77823933224443	-1.89181579481041	-0.67676569237079	1.27458549672741	-0.583165539926624	0.205924523759964	-2.2283550987736	-1.53302673583395	-0.9387861431247	-1.40687149959063	-2.2209508388386	-0.709835746628563	-0.485975280315515	-0.88602994168074	-1.93871186731524	-0.721734696363604	0.665769717263491	-0.114530297587865	-1.45103245399709	-0.594886932248793	-0.780809379357465	-0.800421169748674	-1.71805468182305	-0.453992116041702	-0.231382340876318	-0.557406873572541	-0.133818796556549	-0.699008504727032	-1.1916583888996	-1.29277719285092	0.406554764612596	-1.79324548599277	0.134588763546444	-1.52134286953341	-1.09867674480614	0.883458456946863	-0.125422059414542	0.441782355233023	0.793576665202062	-0.0910423874048984	-0.528590134306067	-0.880164666003733	-0.488862732034604	1.01557056258985	-0.324081219769869	0.36946175066457	-0.856182685767386	-0.952981630278843	-0.66768067695271	-0.803892835737497	-1.94029133349248	-0.286043988468736	-1.32809383165136	-0.225547478780255	1.03405018857105	-1.35652162526993	-0.172048562982181	-0.768479238814762	0.082900492009689	1.64621178986022	-1.47864111505203	-0.450689001488302	-1.44114360147283	-0.218687804344186	-0.801249249136974	-0.407302404223586	-1.57929795309079	-1.24195278149177	-1.46215506789583	-1.22364607918582	-2.45563309177393	-0.878172758765021	-0.558345277584681	0.100770651140851	-0.229043683604044	-0.953633162886445	-1.92612254219569	-0.375463175024335	0.386314404840292	-0.202973243233849	1.0143147440393	-0.529440587297625	-1.15096008341045	-0.759283780038038	-0.146138477631428
CREB3L3	1.5758994344633	0.911146238717195	2.6107903540056	1.75763474646331	1.63470356673019	1.6229409135394	1.72155620122565	1.46462837327886	0.946467900464854	1.88250266320343	1.73177064930604	1.66114065970395	1.31610429095903	1.07730504924701	1.59821397187124	1.25692126172142	1.44896085671597	0.816702403816519	1.92817845855556	2.00067627709482	1.82372183375606	1.51278883474485	1.64809591957403	0.86830268584059	1.53846924241817	0.839837337491988	2.21058992471963	2.33734882445404	1.40828806111001	2.48899648521464	0.975483456429563	1.05266168324924	1.96030205398506	1.35194573515759	0.596398889048811	2.32239827503473	1.63913893557426	2.72936847872082	1.07563573992242	1.56021698684409	1.42324002837091	0.64999473736872	1.3027149385379	2.43092493570977	1.12829590474349	1.68767822679756	1.5882513359191	1.91821582760355	1.14923040200744	1.9781259982401	2.33825398790156	2.54349517000366	1.49175056082046	2.20220766879189	2.03947476138185	1.95182372689681	2.37276314499609	1.63146530597106	1.64207504759351	0.663528617560252	2.03994377432244	1.86029705206735	2.0185219209515	2.25818300666881	2.79882905982085	1.49941877557235	1.43366172780494	1.44540641787237	0.797166820781982	1.78085340009672	1.93689167463149	1.32836986202181	3.02538398515258	1.71513218143488	1.61603275586752	2.39693520302488	2.19095560254909	1.47577040968024	1.87604391870747	1.42780270034337	2.7690980669622	1.31428656744173	0.95736777943889	1.71506161097951	1.58956562741947	1.95610636813943	1.53098371239246	1.74849269424391	1.32252307495257	2.30039197548312	0.509560170293298	1.96594085194588	1.35216336886704	1.200614607645	1.20431024500859	1.2649257041448	1.5426563068463	2.57546267176207	2.27155257207445	2.54066138657132	1.43107788376496	0.52880631381986	1.81448826705947	1.24259947506166	1.89569864428054	1.1746176165423	1.60430891844116	1.7816226791076	1.48686540390639
CREB3L4	-1.44867999573096	-0.72628145565325	-1.29790848554162	-1.7556235985742	-1.22531644579364	-1.2306931710699	-1.42238627608077	-0.91811664369632	-0.694320513961531	-0.847993249090228	-1.71140777917332	-0.836140375436127	-1.62070962161359	-0.557947405868568	-1.0207968075431	-1.34958009865521	-1.33949504131454	0.109197389243973	-0.957640133647789	-1.77043234755075	-1.79636029788603	-0.740719337769415	-0.813547998548053	-0.936663207177875	-0.319875644543519	-0.749517839551433	-1.41120346264676	-1.23910400825495	-1.05329524884756	-1.74888198083433	-0.933511169296661	-1.21484628433643	-1.20814534386659	-0.958988334753959	-0.499011951140382	-1.33144276072993	-1.64081789402023	-1.27666419384585	-1.22927780811579	-1.53330515814219	-0.09930328255552	0.0227231609797252	-1.3238391774068	-1.5348902248972	-0.663972785506461	-0.764657062727495	-0.856619333253825	-1.67065344515492	-0.176574949228092	-1.36988603044396	-1.53034802729336	-1.69100971507836	-1.43797458660291	-1.85422913758299	-1.78205986464654	-0.667606809600643	-1.39526669354802	-1.91141919304777	-1.81113649462643	-0.34701684318572	-1.82599083042422	-1.73630072826097	-1.60859089836913	-1.64158702578386	-2.02131488566353	-1.29058894761101	-0.0903790383006251	-0.105697132031883	-0.894549062271169	-1.09548854561076	-0.795237582361712	-1.08001716898071	-1.84948190265262	-1.32240326672569	-1.26827383614629	-1.44569891029018	-1.15630861723671	-1.39486070556266	-0.985306829770573	-1.44443107930075	-1.92141437878977	-1.48061328917842	-0.651347536500032	-0.908505915958411	-1.37072395296839	-1.31763106357802	-1.15484153970895	-1.25331724062829	-1.31058893795029	-1.44176247659026	0.377060837623675	-1.95858621911401	-0.61233133811692	-1.10433521056852	-1.18728503218246	-0.764245445253909	-1.08958153217537	-1.76373152328929	-1.90777755413082	-2.0144559280133	-0.937289642115776	0.237714334095049	-1.76027963346831	0.114236550686363	-1.15658219820085	-0.887460053326244	-1.36952956091818	-2.01463456004806	-0.595738612394308
CREB5	0.446200353291592	0.505957510687424	0.735011291504225	0.410986840379687	0.587595751855413	0.472867052991879	0.364426995151673	0.505328908224143	0.164919363696929	0.454868338648748	0.714142213235963	0.497525381306883	0.523103695450856	0.110121734356432	0.0965837368527453	0.492708771916897	0.277390763150714	0.00911162857790658	-0.0514477130147714	0.0162146370608852	0.0915820220033738	0.154442825987501	0.517622126062989	0.257672090360654	0.367355556951755	0.0213712076119053	0.539235195698976	-0.475323877228743	0.175225091526328	0.474469138330226	0.390843106097539	0.297224473901889	0.0417075122920626	0.322669337859119	0.390659796532185	0.604663033875258	0.296276906988889	0.494059383069632	0.253989903297107	0.168978345073025	0.296312161233512	0.395380572916177	0.124086886023038	0.808232442138412	0.40007042796817	0.384191075849601	-0.259597188538474	0.510714978320785	0.560691718751678	0.140221060936779	0.571124736773033	0.33421662071849	0.211773868125113	0.388690069885111	0.139849038444091	0.162305968724039	0.66952247875599	0.0963674190162148	0.072883369547728	-0.0900303640092517	0.396774912537663	0.171597362304436	0.452060931675127	0.402860001267619	0.0832936740904529	0.591226753894025	0.481733826479051	0.0845073025233096	0.474355183611212	0.692226693496331	0.362052008787123	-0.197995737995055	0.450234609556944	0.529463786603447	-0.740829928034738	0.313771546161617	0.562312985813812	0.34509639133144	0.952678984062394	0.13742855361028	0.307619385688355	0.386651793910276	0.557948241404681	-0.399527553020882	-0.0577625842132091	0.502114129400871	0.172170989743341	0.780074148534849	-0.33920214178121	0.502790938134779	0.387894520376398	0.0869512223392065	0.201220978910218	0.210626753951186	0.386430709285113	0.575605655413457	-0.244554649756625	0.414027041630384	0.241107475616247	0.497363706185485	0.0383819285747171	0.570348405664184	-0.146117365985937	0.860179560139269	0.40266702415833	0.566760908375608	0.248854504650775	-0.394896110701485	0.696986061535601
CREBL2	-0.332250854122659	-0.64305717608794	0.360121193041107	0.129637034706264	-0.249861887106883	0.873135595233726	-0.96327516713522	-0.75268700256381	-0.526310576545557	-0.234487560709281	0.370360056495417	-0.697971473123335	0.437246187732392	0.297879586764801	0.129515081809864	-0.912014916485662	-0.970479144831063	-0.338023942573504	-1.0203161100407	-0.619099825876214	-0.380611801613227	0.183390853162435	-0.17266455009027	-1.18510000627872	0.456559519857364	-0.907182186589644	0.52230420706129	-0.890668632591187	-0.914075741006817	1.06759101278	-0.52309494161288	-0.701091243209351	-0.608608827904027	-0.732985645230518	-0.693726289266288	0.284947434380112	-0.7625410035968	-0.0254290562511196	-1.19722344919553	-0.879133829955165	0.0580348881679555	-0.644548676356726	-0.424370666368124	0.336212037589669	0.00600015071678154	0.131504608897479	-0.464618403953241	0.101340172613488	0.124092337405779	0.833802673898312	0.602898910538095	0.7277134763969	0.133343679687332	-0.768816599034715	0.460935821902326	-0.553878269062201	1.25393662954431	-0.767737082641018	-0.393163254005187	-0.516899252660486	0.419661799741738	0.000963845299809015	0.593795789710078	1.17505845793619	0.289956714256922	-0.345636819041881	-0.306581830853263	-0.514600669130707	-1.08569503294972	0.997428720665139	-0.134847858467406	-0.612455770922054	-0.453803401042377	-0.678485538350649	-1.13589374354419	0.0194713023017902	-0.225856130593493	-0.824090277077446	1.06647513905469	-0.661172486421044	0.310262899967087	-1.00472175046671	-0.295040777530447	1.61823522900691	-0.582487418824343	1.2183918435572	-0.957737462467206	-0.203236433788507	-1.42631622185212	0.0715240902973465	-0.734975162405902	-0.39422525820857	0.754600712372527	-0.936359092284112	-0.845181238381229	-0.0301606919837168	-0.864895246610652	-0.228648810948331	0.158148810946686	-0.368836427257561	-1.4344045851683	-0.506530222275263	-0.181394510568556	0.154993458260809	0.423801481481042	-0.461397720414533	-1.23221538803798	-1.35232468177528	1.03850062919755
CREBZF	-1.42944258569874	0.641967365714832	0.115075317436393	-0.599774627675691	-1.55781534476935	-0.0515746726512844	-1.88135045551536	-0.588346693658268	0.41830369357695	-0.298248673992868	-0.840300271655384	-0.287461504744808	0.0766308253133094	-0.0582808980452647	-0.228775816315053	-1.39060438598813	-0.909637756215894	0.585516603711589	0.0596639644274591	-0.602028653893097	-1.06581333885466	0.133825733505568	-0.505956416160118	-0.0330404763412188	-0.0426010165990546	0.408593645857267	1.12591253727445	-0.125151116455444	0.32730111216977	0.377141256830562	-0.529702685384996	0.206861357431605	-0.589085468446892	-0.960400061442851	1.71667546126755	-0.32080081525261	0.00777300581002547	-0.666040133605365	-0.118440114733806	-0.533789759035876	-0.15388763643774	0.107332183164864	-1.0004864905252	-0.51930480437702	0.941513287011586	0.318075680132263	-0.0581148529684844	-0.704992088581916	0.0729467152871337	1.01005246588133	1.01561712228626	-0.172697454189913	-0.121870144945823	-0.884472311010045	0.0255690409065628	0.0267584151005328	-0.122113079477333	-2.6349199029459	-0.355550272762609	0.0690967740410022	0.569612564191656	-0.563866197399638	-0.0186657906441891	-1.01586937611637	-1.27092320793095	-0.622125434297168	0.312939320232959	0.451797407991517	-0.933681400415931	-0.635636961425269	-1.96203679644517	0.299682815865825	-2.54042172489101	-1.46610347904078	-0.718401282413035	-2.09789878771431	-0.491367017556428	-0.565448486957688	0.105197289187372	-0.324776824392776	-0.401601576684067	-1.21472239178835	0.661456935594136	0.960135751150461	-1.33599418127406	0.168510273111889	-0.959146643900129	-0.42135531883589	-0.551687858097443	-0.566655553106193	1.42619483853213	-2.24057507619566	-0.256576862714779	-0.4142771767218	-0.852961276520658	-0.387758526130668	-0.315075327423348	-1.34480353838737	-1.31042452116634	-1.81146811399191	-0.825841073644392	1.6738171217217	-0.48117453169344	0.724976085970512	-0.0623405886316562	0.0835121578614902	-0.769125369386954	-2.92694246320765	0.247039660177685
CREM	1.66330943881215	2.05758193584409	2.18625662860276	1.57584209948545	2.0372032171279	1.78268837810594	1.44586511637585	1.65145457607167	2.03704692672	1.79932256518836	1.89749662690572	1.94291039232399	1.66023158199476	2.0131530688779	1.63700583313967	1.52931231413963	1.60107652832244	1.91825021994996	0.984649533863269	0.879512324044486	1.21089062679704	1.61549141402882	1.83826601113721	1.51655976887202	1.73457300063661	1.78982014562141	2.26525516104374	0.658933286892583	1.76843905791967	1.89898964648424	1.76014387713683	1.2975793662282	1.12173102933968	1.44467403701237	1.82198812195156	1.74745925222852	1.68597595786053	1.99492001560818	1.34645497504399	1.25474170360806	2.27306434532016	2.20348559398559	1.31773674188193	2.01697361374269	1.87995178207229	2.06999599128426	1.35423832946526	1.78692745519927	2.462268273619	2.09709141230035	2.35047468230157	1.81921532494417	1.65479542830577	1.30889772719375	1.66852410764202	2.12237285963631	2.51839767561788	0.878390933591333	1.31661872187191	2.27956468067154	2.00566331900563	1.54871789091791	2.15271686454868	2.20361440587522	1.69247137110146	1.73438296310787	1.83570801604402	2.08818408347933	1.56040208928113	2.07610072780241	1.69689827986714	1.81368260964299	1.61164121603136	1.28873995119597	0.737373999545504	1.75728513830871	2.00965197071316	1.51935215965718	2.43666600457616	1.00028278402057	1.68451213745999	1.52629151128159	2.02637923139777	1.71802049586169	1.03135045949285	2.11565906030776	1.18477034303987	1.75469979090016	0.751774926230064	1.9400889641396	1.5887504123773	1.05973794657701	2.28685968024611	1.39609622411114	2.03485056233436	1.91170183498404	1.59669236336714	1.43979060224835	1.45642851442627	1.57631193858658	1.13846346845512	2.34057266706713	0.921031685842263	2.29553070756312	2.06300089186987	2.00344999055712	1.54448322356255	0.0868488014141389	2.2833125713494
CRX	-0.529767794176312	0.52838814514823	-0.137906556532641	0.800243980459277	-0.401350721664268	-0.766249284436379	0.0582945466255181	0.6172986520951	0.450921977233617	0.259231244718703	0.00822832254933546	0.933637238075095	-0.468977319102362	-0.353091386104127	0.713975786573578	-0.160311036057497	-0.433011571010351	0.320312207246844	0.903546771718916	1.25311344135021	0.0509859386877459	1.32547418997257	1.1283972244713	0.963981131345895	0.768606404319805	1.10465938897521	-0.176605003279957	1.13424193966677	1.65763310640862	0.137546331005189	0.757525808213826	-0.320376353540294	0.564356347918222	-0.29512937213525	1.57884836274748	-0.00729073387399476	1.19125161835629	0.445684534578453	0.318551961650894	0.378740889174994	1.1317722322641	0.833559531728354	-0.808028153645261	-0.0100656949319324	-0.0950792264746423	-0.184642726628622	-0.91879824663263	0.119390083179351	-0.152951342715305	-0.130541080990156	0.0364664691061339	-0.576350512575709	0.263638602871839	-0.425061570782304	0.318103709802932	0.526428567138901	0.0390007497021155	0.00417725774419281	-0.0609483347915219	1.42353659607219	-0.093199132303188	0.456866987195752	0.815962826378356	-0.820919493869425	0.241480424465535	0.282735195814736	0.788219871771888	0.965224377559093	0.1972027034104	0.115180477735397	-0.598363886057785	-0.271110421210392	-0.296603808231555	-0.232985979984602	-0.918596030507033	-0.574086305569159	0.305016074481655	0.439161006840616	0.35801091665311	-0.806020809220878	0.512790409623112	-0.102436240308679	0.107943304984975	0.767227487714752	-1.48499851719307	-0.691681012008862	-0.223332050145469	0.249052689385883	-0.113246046713993	-0.099932953457947	0.282071085268675	0.0646178478373111	0.40729491467556	0.395688422370941	-0.295153824013903	-0.158905015849359	-0.399173363996833	0.494411850377261	-0.698715542294306	-0.5163340908036	-0.326013231685913	0.405324966064922	1.37480525732671	1.15796245717249	-0.536268162978817	0.501421532588889	0.463921700076291	0.704231570582603	-0.615229129128201
CSRNP1	-2.77967315145032	-2.83794664503531	-1.32546790997991	-1.52140215173694	-2.67282478896693	-1.69782622672079	-2.17527773377359	-2.71729436999136	-2.9285117016504	-1.93893730237345	-2.35283370165577	-2.92082884176429	-1.04665638423611	-2.6600314134581	-1.9147276436638	-2.1466298311949	-2.64881831418703	-2.42352237563913	-2.41803076155027	-1.273322843095	-2.41406927435967	-2.13218081695554	-1.71603274645321	-3.35331821865642	-1.62953372408181	-2.56048964538655	-1.76981450875105	-1.92768425238117	-3.15270959405619	-1.59347828788371	-3.07409832170471	-2.47222501901357	-2.25883141349398	-2.84259753231036	-2.1978726158022	-1.6742828425901	-1.99603865573185	-2.10600771556629	-2.6028709248127	-1.96045258944504	-2.51253728563364	-2.92082577423063	-2.40916759028778	-0.954312502889471	-2.43245153285562	-2.99383406895694	-2.89811114390621	-1.78489763628985	-2.69986232818883	-1.90665126035727	-1.65436766226688	-1.26338947949565	-2.0874624923013	-1.79258288849702	-1.37207544369549	-2.50045489291785	-0.949554977410133	-1.22863241853371	-2.30706112820768	-2.3028485577373	-1.82812743621912	-2.04874249270594	-0.938642290901021	-1.06930657231888	-1.34751321112132	-1.82244096292534	-3.23577586101665	-2.85916383146566	-1.93817907429583	-0.982195467939154	-1.88766428137929	-2.65078075179831	-1.69803430355007	-1.0214569024999	-1.79443559093804	-1.03449357086131	-2.62234250228495	-2.33484263907861	-1.27055623266318	-2.26761304502075	-0.833209769383249	-2.31022805584356	-2.5390850972172	-1.36520610086835	-2.27392343237817	-1.15544891869013	-2.03832982738804	-1.8724656146184	-2.37478926528415	-1.82561141231388	-3.32222426085594	-1.62138506118501	-2.86142271998306	-2.85270218036537	-2.72215352901265	-3.12158743575132	-2.82046170037342	-0.641453695284228	-1.70229274269751	-1.67921349520047	-3.37081032355129	-3.43124794389546	-1.28851308832764	-3.25877112199811	-1.47581726581031	-2.6414764064958	-2.50363872421509	-1.01533541503125	-2.34516600418707
CSRNP2	0.982140254168408	2.10049687280852	2.37515928872095	2.60101270528722	1.89641772069978	1.70368549592208	1.50207938486391	2.36949855662617	2.62572363084999	2.05678482624171	1.80484678137048	2.49155312846001	1.57220331025763	2.06213585802214	1.94228849773608	1.17157178784782	1.57130872059319	1.69970893886044	1.48107314381966	1.79547245207589	0.582605995373977	1.59903435216377	2.59897927319872	2.39686709509928	1.92668748809908	1.1947112613593	1.99727294583508	1.36998421142928	2.12159670967565	2.50038795082768	2.20764242477568	2.05472432362656	0.871974807723744	1.46917860905091	1.68696504392356	1.91830390123217	1.9698920214013	1.54934309150367	1.38651245386585	1.87381819773924	2.41160350601361	2.43079575177737	1.12915122725593	2.39547611286992	1.25350514444574	2.5358805891463	0.632662886115511	2.32861443792067	1.71034106318486	1.33957497881813	2.35754143425638	1.44601419048463	1.18326232724372	1.20099638463935	1.59944870004224	1.56629864554719	2.74457020897475	0.843027817405139	1.05437747357981	2.24450275132574	1.96159262484212	1.41231349229644	2.23056111380694	1.96808854036983	1.4514356522651	1.95441768384889	3.00720526407675	2.62785634622971	2.61146670513188	2.302288089967	1.03133826313011	1.09458362275373	1.66680278474023	1.67663329244896	0.797332931344993	1.52798173147928	1.90330317014357	2.73266339765369	2.87133158919665	0.905439954403338	1.71434074811319	1.87739193585364	2.70460570326002	0.714285031852583	0.963879441757915	2.13133049267212	1.17958910357651	2.24912069513466	1.33475516337847	1.799885672116	1.85978864732432	0.679293438587418	1.88543352910124	1.45837733654048	1.62679981543196	2.37037715041774	1.4113290243043	1.89980560188043	1.47409345653276	1.42332363141516	1.14872022081232	2.5060279284016	1.72090464127963	2.9392215567458	1.76719138301702	2.41758643261659	1.46582291685189	1.08635641684325	1.90685459435606
